"name","category","license","license_url","icon_url","title","slug","description","downloads","rating","created_at","url","json_url","download_url","status_detail","downloads_shortened","games_detail","latest_release_version","latest_release_version_formatted","latest_release_at","latest_release_at_atom","author","author_icon_url","author_id","tags_all","created_at_atom","updated_at_atom","watchers","watchers_shortened","badges"
"FactionsCore","2",,,"https://assets.umod.org/images/icons/plugin/5b678076e57c8.jpg","Factions Core","factions-core","A Faction/Team System. Revamp from original Factions.","275","0.00","2018-08-05 22:55:50","https://umod.org/plugins/factions-core","https://umod.org/plugins/factions-core.json","https://umod.org/plugins/FactionsCore.cs","@{value=1; message=; text=Published; icon=check; class=success}","275","System.Object[]","1.0.4","v1.0.4","2018-08-05 22:55:58","2018-08-05T22:55:58+00:00","Absolut","","0D25jDdKzj","rust,imported","2018-08-05T22:55:50Z","2019-02-12T13:18:57Z","1","1",""
"FancyDrop","2",,,"https://assets.umod.org/images/icons/plugin/5b6771f8b2a32.jpg","Fancy Drop","fancy-drop","The all-in-one airdrop toolset","3531","0.00","2018-08-05 21:54:00","https://umod.org/plugins/fancy-drop","https://umod.org/plugins/fancy-drop.json","https://umod.org/plugins/FancyDrop.cs","@{value=1; message=; text=Published; icon=check; class=success}","3.5K","System.Object[]","2.7.8","v2.7.8","2018-08-05 21:54:08","2018-08-05T21:54:08+00:00","FuJiCuRa","https://assets.umod.org/images/icons/user/5b3cf8f46c05c.png","wMoKpkyr3D","rust,loot,mechanics,airdrops","2018-08-05T21:54:00Z","2019-02-12T17:06:26Z","165","165",""
"FauxAdmin","2","none",,"https://assets.umod.org/images/icons/plugin/5b8aa51b0bf4f.png","Faux Admin","faux-admin","Allows Authorized players use of admin noclip and have Green chat name.","872","0.00","2018-08-05 21:58:34","https://umod.org/plugins/faux-admin","https://umod.org/plugins/faux-admin.json","https://umod.org/plugins/FauxAdmin.cs","@{value=1; message=; text=Published; icon=check; class=success}","872","System.Object[]","1.0.15","v1.0.15","2018-08-05 21:58:40","2018-08-05T21:58:40+00:00","ColonBlow","https://assets.umod.org/images/icons/user/5b71186d8a9fb.png","71JgoGxgba","rust,imported","2018-08-05T21:58:34Z","2019-02-12T13:19:05Z","25","25",""
"FauxClip","2",,,"https://assets.umod.org/images/icons/plugin/5b67882bdd488.jpg","Faux Clip","faux-clip","NoClip Simulator for players with permission","619","0.00","2018-08-05 23:28:43","https://umod.org/plugins/faux-clip","https://umod.org/plugins/faux-clip.json","https://umod.org/plugins/FauxClip.cs","@{value=1; message=; text=Published; icon=check; class=success}","619","System.Object[]","1.3.8","v1.3.8","2018-08-05 23:28:50","2018-08-05T23:28:50+00:00","ColonBlow","https://assets.umod.org/images/icons/user/5b71186d8a9fb.png","71JgoGxgba","rust,imported,noclip","2018-08-05T23:28:43Z","2019-02-12T13:19:10Z","11","11",""
"FireArrows","2",,,"https://assets.umod.org/images/icons/plugin/5b9c0f4cb8cbe.png","Fire Arrows","fire-arrows","Players can shoot arrows with fire","347","0.00","2018-08-05 22:07:20","https://umod.org/plugins/fire-arrows","https://umod.org/plugins/fire-arrows.json","https://umod.org/plugins/FireArrows.cs","@{value=1; message=; text=Published; icon=check; class=success}","347","System.Object[]","1.2.9","v1.2.9","2018-08-05 22:07:28","2018-08-05T22:07:28+00:00","ColonBlow","https://assets.umod.org/images/icons/user/5b71186d8a9fb.png","71JgoGxgba","rust,imported","2018-08-05T22:07:20Z","2019-02-12T13:19:24Z","5","5",""
"Fishing","2",,,"https://assets.umod.org/images/icons/plugin/5b9c0dc224cc0.png","Fishing","fishing","Allows players to use weapons to fish ingame","694","0.00","2018-08-05 21:30:27","https://umod.org/plugins/fishing","https://umod.org/plugins/fishing.json","https://umod.org/plugins/Fishing.cs","@{value=1; message=; text=Published; icon=check; class=success}","694","System.Object[]","1.4.3","v1.4.3","2018-09-15 16:42:37","2018-09-15T16:42:37+00:00","ColonBlow","https://assets.umod.org/images/icons/user/5b71186d8a9fb.png","71JgoGxgba","rust,fun","2018-08-05T21:30:27Z","2019-02-12T13:19:28Z","38","38",""
"FlippableTurrets","2",,,"https://assets.umod.org/images/icons/plugin/5c07229c2ace5.png","Flippable Turrets","flippable-turrets","Allows players to place turret on roof","745","0.00","2018-08-05 22:00:10","https://umod.org/plugins/flippable-turrets","https://umod.org/plugins/flippable-turrets.json","https://umod.org/plugins/FlippableTurrets.cs","@{value=1; message=; text=Published; icon=check; class=success}","745","System.Object[]","1.0.1","v1.0.1","2018-12-11 08:11:10","2018-12-11T08:11:10+00:00","Orange","https://assets.umod.org/images/icons/user/5ba216a6d7f65.png","EOeK1R8gG4","rust,mechanics,turrets","2018-08-05T22:00:10Z","2019-02-12T13:19:33Z","28","28",""
"FlyingCarpet","2","mit",,"https://assets.umod.org/images/icons/plugin/5b8c99ab8a86e.png","Flying Carpet","flying-carpet","Fly a custom object consisting of carpet, chair, lantern, and lock.","1015","0.00","2018-09-03 02:14:50","https://umod.org/plugins/flying-carpet","https://umod.org/plugins/flying-carpet.json","https://umod.org/plugins/FlyingCarpet.cs","@{value=1; message=; text=Published; icon=check; class=success}","1.0K","System.Object[]","1.0.6","v1.0.6","2018-10-25 10:59:12","2018-10-25T10:59:12+00:00","rfc1920","https://assets.umod.org/images/icons/user/5ba5bf1da6b60.jpg","eqV5mB9yNE","rust,fun,fly","2018-09-03T02:14:50Z","2019-02-12T13:19:37Z","28","28",""
"TsunGrill","2",,,"https://assets.umod.org/images/icons/plugin/5b677c909d26a.jpg","Food Grilling","food-grilling","Add physical food on the grill","364","0.00","2018-08-05 22:39:12","https://umod.org/plugins/food-grilling","https://umod.org/plugins/food-grilling.json","https://umod.org/plugins/TsunGrill.cs","@{value=1; message=; text=Published; icon=check; class=success}","364","System.Object[]","1.0.1","v1.0.1","","","","","0","rust,imported","2018-08-05T22:39:12Z","2019-02-12T15:29:37Z","6","6",""
"FortWars","2",,,"https://assets.umod.org/images/icons/plugin/5b57e1dc38fec.png","Fort Wars","fort-wars","Custom gamemode that changes values of gathering/smelting/crafting based on a current phase","421","0.00","2018-07-25 02:35:08","https://umod.org/plugins/fort-wars","https://umod.org/plugins/fort-wars.json","https://umod.org/plugins/FortWars.cs","@{value=1; message=; text=Published; icon=check; class=success}","421","System.Object[]","2.0.0","v2.0.0","2018-08-01 20:43:38","2018-08-01T20:43:38+00:00","Ryan","https://assets.umod.org/images/icons/user/5b5a14078d6b0.png","oXVgqegRaQ","rust,gamemode,fun","2018-07-25T02:35:08Z","2019-02-12T13:19:49Z","2","2",""
"FreeResearch","2",,,,"Free Research","free-research","Makes blueprint research and workbench experiments free.","398","0.00","2018-08-05 21:33:04","https://umod.org/plugins/free-research","https://umod.org/plugins/free-research.json","https://umod.org/plugins/FreeResearch.cs","@{value=1; message=; text=Published; icon=check; class=success}","398","System.Object[]","1.0.7","v1.0.7","2018-11-27 00:34:10","2018-11-27T00:34:10+00:00","Zugzwang","","BRKkjWny8Z","rust,imported","2018-08-05T21:33:04Z","2019-02-12T13:19:53Z","2","2",""
"FridgeFood","2","none",,"https://assets.umod.org/images/icons/plugin/5b892322bf2aa.png","Fridge Food","fridge-food","Prevents food from being placed in box instead of fridge","387","0.00","2018-08-30 15:12:16","https://umod.org/plugins/fridge-food","https://umod.org/plugins/fridge-food.json","https://umod.org/plugins/FridgeFood.cs","@{value=1; message=; text=Published; icon=check; class=success}","387","System.Object[]","1.0.5","v1.0.5","2019-01-20 11:38:03","2019-01-20T11:38:03+00:00","sami37","https://assets.umod.org/images/icons/user/5b8a8f0aec838.jpg","Pl1yl6Lgao","rust,mechanics","2018-08-30T15:12:16Z","2019-02-12T13:20:04Z","5","5",""
"FriendlyNature","2",,,"https://assets.umod.org/images/icons/plugin/5b9dd21781b7e.png","Friendly Nature","friendly-nature","Stop animals from eating each other","327","0.00","2018-08-05 21:47:27","https://umod.org/plugins/friendly-nature","https://umod.org/plugins/friendly-nature.json","https://umod.org/plugins/FriendlyNature.cs","@{value=1; message=; text=Published; icon=check; class=success}","327","System.Object[]","1.0.1","v1.0.1","2018-08-05 21:47:33","2018-08-05T21:47:33+00:00","BrunoPuccio","","qV5m7aJKNE","rust,nature,friendly,animals,npc","2018-08-05T21:47:27Z","2019-02-12T13:20:08Z","3","3",""
"FurnaceSort","2","mit",,"https://assets.umod.org/images/icons/plugin/5c3c325f82aa8.png","Furnace Sort","furnace-sort","Furnace Sorting, auto stacks evenly (only ore)","1346","0.00","2018-08-05 22:45:30","https://umod.org/plugins/furnace-sort","https://umod.org/plugins/furnace-sort.json","https://umod.org/plugins/FurnaceSort.cs","@{value=1; message=; text=Published; icon=check; class=success}","1.3K","System.Object[]","1.0.0","v1.0.0","2018-08-05 22:45:36","2018-08-05T22:45:36+00:00","Orange","https://assets.umod.org/images/icons/user/5ba216a6d7f65.png","EOeK1R8gG4","rust,furnace,sort","2018-08-05T22:45:30Z","2019-02-12T19:16:08Z","26","26",""
"FurnaceSplitter","2",,,,"Furnace Splitter","furnace-splitter","Splits up ores into equal stacks when you put them into furnaces","6635","0.00","2018-08-05 21:52:24","https://umod.org/plugins/furnace-splitter","https://umod.org/plugins/furnace-splitter.json","https://umod.org/plugins/FurnaceSplitter.cs","@{value=1; message=; text=Published; icon=check; class=success}","6.6K","System.Object[]","2.1.7","v2.1.7","2018-08-05 21:52:31","2018-08-05T21:52:31+00:00","Ryan","https://assets.umod.org/images/icons/user/5b5a14078d6b0.png","oXVgqegRaQ","rust,mechanics,resources,items","2018-08-05T21:52:24Z","2019-02-12T19:17:05Z","210","210",""
"GameMenu","2","mit",,"https://assets.umod.org/images/icons/plugin/5be4648db7ea5.png","Game Menu","game-menu","Create your own GUI menu with buttons and title","593","0.00","2018-08-14 07:40:58","https://umod.org/plugins/game-menu","https://umod.org/plugins/game-menu.json","https://umod.org/plugins/GameMenu.cs","@{value=1; message=; text=Published; icon=check; class=success}","593","System.Object[]","1.0.5","v1.0.5","2019-01-27 11:37:44","2019-01-27T11:37:44+00:00","misticos","https://assets.umod.org/images/icons/user/5b6ed4c9ac8e4.jpg","oYqKQ3n53B","rust,menu,gui","2018-08-14T07:40:58Z","2019-02-12T13:20:25Z","31","31",""
"GameTipAnnouncements","2",,,,"Game Tip Announcements","game-tip-announcements","Sends announcements or messages to players as game tips","546","0.00","2018-07-25 02:35:08","https://umod.org/plugins/game-tip-announcements","https://umod.org/plugins/game-tip-announcements.json","https://umod.org/plugins/GameTipAnnouncements.cs","@{value=1; message=; text=Published; icon=check; class=success}","546","System.Object[]","1.0.2","v1.0.2","2018-08-01 20:43:38","2018-08-01T20:43:38+00:00","redBDGR","https://assets.umod.org/images/icons/user/5b5bc70fe5bcb.png","eqV5mPgNEd","rust,notifications","2018-07-25T02:35:08Z","2019-02-12T13:20:29Z","7","7",""
"GameTipAPI","2",,,,"Game Tip API","game-tip-api","API for displaying queued gametips to players","205","0.00","2018-08-05 22:06:06","https://umod.org/plugins/game-tip-api","https://umod.org/plugins/game-tip-api.json","https://umod.org/plugins/GameTipAPI.cs","@{value=1; message=; text=Published; icon=check; class=success}","205","System.Object[]","1.0.0","v1.0.0","2018-08-05 22:06:12","2018-08-05T22:06:12+00:00","S0N0FBISCUIT","https://assets.umod.org/images/icons/user/5bcb6a3e45ab2.jpg","7O3gGq0yaP","rust,api,tooltips,gametips,tips","2018-08-05T22:06:06Z","2019-02-12T13:20:33Z","3","3",""
"GatherBlocking","2",,,,"Gather Blocking","gather-blocking","Blocks gather by certain tools.","199","0.00","2018-08-05 21:52:00","https://umod.org/plugins/gather-blocking","https://umod.org/plugins/gather-blocking.json","https://umod.org/plugins/GatherBlocking.cs","@{value=1; message=; text=Published; icon=check; class=success}","199","System.Object[]","1.0.2","v1.0.2","2018-08-05 21:52:06","2018-08-05T21:52:06+00:00","DylanSMR","","89N5z9gBjp","rust,imported","2018-08-05T21:52:00Z","2019-02-12T13:20:37Z","0","0",""
"GatherBonuses","2",,,,"Gather Bonuses","gather-bonuses","Change ore gather bonuses","307","0.00","2018-08-05 22:44:42","https://umod.org/plugins/gather-bonuses","https://umod.org/plugins/gather-bonuses.json","https://umod.org/plugins/GatherBonuses.cs","@{value=1; message=; text=Published; icon=check; class=success}","307","System.Object[]","0.0.1","v0.0.1","2018-08-05 22:44:47","2018-08-05T22:44:47+00:00","wazzzup","https://assets.umod.org/images/icons/user/5b7b2d24caa57.jpg","Z68564MKxo","rust,imported","2018-08-05T22:44:42Z","2019-02-12T13:20:42Z","3","3",""
"GatherControl","2","mit",,"https://assets.umod.org/images/icons/plugin/5b57e1dd2219d.png","Gather Control","gather-control","Control gather rates by day and night with permissions","2202","0.00","2018-07-25 02:35:09","https://umod.org/plugins/gather-control","https://umod.org/plugins/gather-control.json","https://umod.org/plugins/GatherControl.cs","@{value=1; message=; text=Published; icon=check; class=success}","2.2K","System.Object[]","1.6.0","v1.6.0","2018-08-01 20:43:38","2018-08-01T20:43:38+00:00","CaseMan","https://assets.umod.org/images/icons/user/5b8261f880977.png","eqV5mYW5NE","rust,gather,rates,multiplier","2018-07-25T02:35:09Z","2019-02-12T16:01:03Z","52","52",""
"GatherManager","2",,,"https://assets.umod.org/images/icons/plugin/5b57e1dd5389c.png","Gather Manager","gather-manager","Increases the amount of items gained from gathering resources","18120","0.00","2018-07-25 02:35:09","https://umod.org/plugins/gather-manager","https://umod.org/plugins/gather-manager.json","https://umod.org/plugins/GatherManager.cs","@{value=1; message=; text=Published; icon=check; class=success}","18.1K","System.Object[]","2.2.61","v2.2.61","2018-08-11 02:52:38","2018-08-11T02:52:38+00:00","Ryan","https://assets.umod.org/images/icons/user/5b5a14078d6b0.png","oXVgqegRaQ","rust,mechanics,resources","2018-07-25T02:35:09Z","2019-02-12T19:34:44Z","366","366",""
"GatherRewards","2",,,"https://assets.umod.org/images/icons/plugin/5b676fd962fcc.jpg","Gather Rewards","gather-rewards","Gives players money through Economics/ServerRewards for various actions (gathering, animal kills)","759","0.00","2018-08-05 21:44:57","https://umod.org/plugins/gather-rewards","https://umod.org/plugins/gather-rewards.json","https://umod.org/plugins/GatherRewards.cs","@{value=1; message=; text=Published; icon=check; class=success}","759","System.Object[]","1.5.3","v1.5.3","2018-08-05 21:45:04","2018-08-05T21:45:04+00:00","CanopySheep","https://assets.umod.org/images/icons/user/5b92dc6886991.jpg","lDaKBPJ5EX","rust,imported","2018-08-05T21:44:57Z","2019-02-12T13:20:56Z","37","37",""
"Give","70","mit",,"https://assets.umod.org/images/icons/plugin/5bd1381461024.png","Give","give","Allows players with permission to give items or kits","2654","0.00","2018-07-25 02:35:09","https://umod.org/plugins/give","https://umod.org/plugins/give.json","https://umod.org/plugins/Give.cs","@{value=1; message=; text=Published; icon=check; class=success}","2.7K","System.Object[]","3.0.2","v3.0.2","2019-01-15 05:04:31","2019-01-15T05:04:31+00:00","Wulf","https://assets.umod.org/images/icons/user/5c2d88ae4ea06.jpg","eL15d45mQo","rust,hurtworld,reign-of-kings,kits,items,hurtworldv2","2018-07-25T02:35:09Z","2019-02-12T19:30:43Z","64","64",""
"Godmode","2","mit",,"https://assets.umod.org/images/icons/plugin/5b6394e5e597b.jpg","Godmode","godmode","Allows players with permission to be invulerable and god-like","2209","0.00","2018-08-02 23:33:57","https://umod.org/plugins/godmode","https://umod.org/plugins/godmode.json","https://umod.org/plugins/Godmode.cs","@{value=1; message=; text=Published; icon=check; class=success}","2.2K","System.Object[]","4.1.1","v4.1.1","2018-08-02 23:34:04","2018-08-02T23:34:04+00:00","Wulf","https://assets.umod.org/images/icons/user/5c2d88ae4ea06.jpg","eL15d45mQo","rust,imported","2018-08-02T23:33:57Z","2019-02-12T18:28:48Z","76","76",""
"GoldenAKChallenge","2",,,,"Golden AKChallenge","golden-akchallenge","Deploys a special AK, that is tracked in the map for capture","384","0.00","2018-08-05 22:07:41","https://umod.org/plugins/golden-akchallenge","https://umod.org/plugins/golden-akchallenge.json","https://umod.org/plugins/GoldenAKChallenge.cs","@{value=1; message=; text=Published; icon=check; class=success}","384","System.Object[]","0.0.2","v0.0.2","","","","","0","rust,imported","2018-08-05T22:07:41Z","2019-02-12T13:21:09Z","4","4",""
"GrTeleport","2",,,"https://assets.umod.org/images/icons/plugin/5b67725b8f8f4.jpg","Gr Teleport","gr-teleport","GrTeleport allows teleportation using the map grid reference. It can also tell your where you died.","872","0.00","2018-08-05 21:55:39","https://umod.org/plugins/gr-teleport","https://umod.org/plugins/gr-teleport.json","https://umod.org/plugins/GrTeleport.cs","@{value=1; message=; text=Published; icon=check; class=success}","872","System.Object[]","1.0.12","v1.0.12","2018-10-23 12:09:44","2018-10-23T12:09:44+00:00","CARNY666","https://assets.umod.org/images/icons/user/5bddb79d75160.jpg","L15d7zZgmQ","rust,imported","2018-08-05T21:55:39Z","2019-02-12T14:08:03Z","25","25",""
